ICacheEventId,CoreId,CoreTypeId,EventTimeTick,SourceInstrAddr,EventSize,HitStatus,ICacheEventType
2260,0,2,7784,624191671568,16,1,1
2261,0,2,7785,624191671584,16,1,1
2262,0,2,7786,624191671600,16,1,1
2263,0,2,7787,624191671616,16,1,1
2264,0,2,7788,624191671632,16,1,1
2265,0,2,7789,624191671648,16,1,1
2266,0,3,7789,624191672000,16,1,1
2267,0,2,7790,624191671664,16,1,1
2268,0,3,7790,624191672016,16,1,1
2269,0,2,7791,624191671680,16,1,1
2270,0,3,7791,624191672032,16,1,1
2271,0,2,7792,624191671696,16,1,1
2272,0,3,7792,624191672048,16,1,1
2273,0,2,7800,624191671712,16,1,1
2274,0,2,7801,624191671728,16,1,1
2275,0,2,7802,624191671744,16,1,1
2276,0,2,7803,624191671760,16,1,1
2277,0,3,7803,624191671452,4,1,1
2278,0,3,7804,624191671456,16,1,1
2279,0,3,7805,624191671472,16,1,1
2280,0,3,7806,624191671488,16,1,1
2281,0,3,7812,624191671460,12,1,1
2282,0,3,7813,624191671472,16,1,1
2283,0,2,7814,624191671732,12,1,1
2284,0,3,7814,624191671488,16,1,1
2285,0,2,7815,624191671744,16,1,1
2286,0,3,7815,624191671504,16,1,1
2287,0,2,7816,624191671760,16,1,1
2288,0,2,7817,624191671776,16,1,1
2289,0,2,7828,624191671792,16,1,1
2290,0,2,7829,624191671808,16,1,1
2291,0,3,7829,624191671520,16,1,1
2292,0,2,7830,624191671824,16,1,1
2293,0,3,7830,624191671536,16,1,1
2294,0,2,7831,624191671840,16,1,1
2295,0,3,7831,624191671552,16,1,1
2296,0,2,7832,624191671856,16,1,1
2297,0,3,7840,624191671568,16,1,1
2298,0,3,7841,624191671584,16,1,1
2299,0,3,7842,624191671600,16,1,1
2300,0,2,7843,624191671772,4,1,1
2301,0,2,7844,624191671776,16,1,1
2302,0,2,7845,624191671792,16,1,1
2303,0,2,7846,624191671808,16,1,1
2304,0,2,7847,624191671824,16,1,1
2305,0,2,7848,624191671840,16,1,1
2306,0,2,7849,624191671856,16,1,1
2307,0,2,7850,624191671872,16,1,1
2308,0,3,7850,624191671500,4,1,1
2309,0,2,7851,624191671888,16,1,1
2310,0,3,7851,624191671504,16,1,1
2311,0,2,7852,624191671904,16,1,1
2312,0,3,7852,624191671520,16,1,1
2313,0,2,7853,624191671920,16,1,1
2314,0,3,7853,624191671536,16,1,1
2315,0,2,7854,624191671936,16,1,1
2316,0,3,7854,624191671552,16,1,1
2317,0,2,7855,624191671952,16,1,1
2318,0,3,7855,624191671568,16,1,1
2319,0,2,7856,624191671968,16,1,1
2320,0,3,7856,624191671584,16,1,1
2321,0,2,7857,624191671984,16,1,1
2322,0,3,7857,624191671600,16,1,1
2323,0,3,7858,624191671616,16,1,1
2324,0,3,7859,624191671632,16,1,1
2325,0,3,7860,624191671648,16,1,1
2326,0,3,7861,624191671664,16,1,1
2327,0,3,7862,624191671680,16,1,1
2328,0,3,7863,624191671696,16,1,1
2329,0,2,7865,624191672000,16,1,1
2330,0,2,7866,624191672016,16,1,1
2331,0,2,7867,624191672032,16,1,1
2332,0,2,7868,624191672048,16,1,1
2333,0,3,7871,624191671712,16,1,1
2334,0,3,7872,624191671728,16,1,1
2335,0,3,7873,624191671744,16,1,1
2336,0,3,7874,624191671760,16,1,1
2337,0,2,7879,624191671452,4,1,1
2338,0,2,7880,624191671456,16,1,1
2339,0,2,7881,624191671472,16,1,1
2340,0,2,7882,624191671488,16,1,1
2341,0,3,7885,624191671732,12,1,1
2342,0,3,7886,624191671744,16,1,1
2343,0,3,7887,624191671760,16,1,1
2344,0,2,7888,624191671460,12,1,1
2345,0,3,7888,624191671776,16,1,1
2346,0,2,7889,624191671472,16,1,1
2347,0,2,7890,624191671488,16,1,1
2348,0,2,7891,624191671504,16,1,1
2349,0,3,7899,624191671792,16,1,1
2350,0,3,7900,624191671808,16,1,1
2351,0,3,7901,624191671824,16,1,1
2352,0,3,7902,624191671840,16,1,1
2353,0,3,7903,624191671856,16,1,1
2354,0,2,7905,624191671520,16,1,1
2355,0,2,7906,624191671536,16,1,1
2356,0,2,7907,624191671552,16,1,1
2357,0,3,7914,624191671772,4,1,1
2358,0,3,7915,624191671776,16,1,1
2359,0,2,7916,624191671568,16,1,1
2360,0,3,7916,624191671792,16,1,1
2361,0,2,7917,624191671584,16,1,1
2362,0,3,7917,624191671808,16,1,1
2363,0,2,7918,624191671600,16,1,1
2364,0,3,7918,624191671824,16,1,1
2365,0,3,7919,624191671840,16,1,1
2366,0,3,7920,624191671856,16,1,1
2367,0,3,7921,624191671872,16,1,1
2368,0,3,7922,624191671888,16,1,1
2369,0,3,7923,624191671904,16,1,1
2370,0,3,7924,624191671920,16,1,1
2371,0,3,7925,624191671936,16,1,1
2372,0,2,7926,624191671500,4,1,1
2373,0,3,7926,624191671952,16,1,1
2374,0,2,7927,624191671504,16,1,1
2375,0,3,7927,624191671968,16,1,1
2376,0,2,7928,624191671520,16,1,1
2377,0,3,7928,624191671984,16,1,1
2378,0,2,7929,624191671536,16,1,1
2379,0,2,7930,624191671552,16,1,1
2380,0,2,7931,624191671568,16,1,1
2381,0,2,7932,624191671584,16,1,1
2382,0,2,7933,624191671600,16,1,1
2383,0,2,7934,624191671616,16,1,1
2384,0,2,7935,624191671632,16,1,1
2385,0,2,7936,624191671648,16,1,1
2386,0,3,7936,624191672000,16,1,1
2387,0,2,7937,624191671664,16,1,1
2388,0,3,7937,624191672016,16,1,1
2389,0,2,7938,624191671680,16,1,1
2390,0,3,7938,624191672032,16,1,1
2391,0,2,7939,624191671696,16,1,1
2392,0,3,7939,624191672048,16,1,1
2393,0,2,7947,624191671712,16,1,1
2394,0,2,7948,624191671728,16,1,1
2395,0,2,7949,624191671744,16,1,1
2396,0,2,7950,624191671760,16,1,1
2397,0,3,7950,624191671452,4,1,1
2398,0,3,7951,624191671456,16,1,1
2399,0,3,7952,624191671472,16,1,1
2400,0,3,7953,624191671488,16,1,1
2401,0,3,7959,624191671460,12,1,1
2402,0,3,7960,624191671472,16,1,1
2403,0,2,7961,624191671732,12,1,1
2404,0,3,7961,624191671488,16,1,1
2405,0,2,7962,624191671744,16,1,1
2406,0,3,7962,624191671504,16,1,1
2407,0,2,7963,624191671760,16,1,1
2408,0,2,7964,624191671776,16,1,1
2409,0,2,7975,624191671792,16,1,1
2410,0,2,7976,624191671808,16,1,1
2411,0,3,7976,624191671520,16,1,1
2412,0,2,7977,624191671824,16,1,1
2413,0,3,7977,624191671536,16,1,1
2414,0,2,7978,624191671840,16,1,1
2415,0,3,7978,624191671552,16,1,1
2416,0,2,7979,624191671856,16,1,1
2417,0,3,7987,624191671568,16,1,1
2418,0,3,7988,624191671584,16,1,1
2419,0,3,7989,624191671600,16,1,1
2420,0,2,7990,624191671772,4,1,1
2421,0,2,7991,624191671776,16,1,1
2422,0,2,7992,624191671792,16,1,1
2423,0,2,7993,624191671808,16,1,1
2424,0,2,7994,624191671824,16,1,1
2425,0,2,7995,624191671840,16,1,1
2426,0,2,7996,624191671856,16,1,1
2427,0,2,7997,624191671872,16,1,1
2428,0,3,7997,624191671500,4,1,1
2429,0,2,7998,624191671888,16,1,1
2430,0,3,7998,624191671504,16,1,1
2431,0,2,7999,624191671904,16,1,1
2432,0,3,7999,624191671520,16,1,1
2433,0,2,8000,624191671920,16,1,1
2434,0,3,8000,624191671536,16,1,1
2435,0,2,8001,624191671936,16,1,1
2436,0,3,8001,624191671552,16,1,1
2437,0,2,8002,624191671952,16,1,1
2438,0,3,8002,624191671568,16,1,1
2439,0,2,8003,624191671968,16,1,1
2440,0,3,8003,624191671584,16,1,1
2441,0,2,8004,624191671984,16,1,1
2442,0,3,8004,624191671600,16,1,1
2443,0,3,8005,624191671616,16,1,1
2444,0,3,8006,624191671632,16,1,1
2445,0,3,8007,624191671648,16,1,1
2446,0,3,8008,624191671664,16,1,1
2447,0,3,8009,624191671680,16,1,1
2448,0,3,8010,624191671696,16,1,1
2449,0,2,8012,624191672000,16,1,1
2450,0,2,8013,624191672016,16,1,1
2451,0,2,8014,624191672032,16,1,1
2452,0,2,8015,624191672048,16,1,1
2453,0,3,8018,624191671712,16,1,1
2454,0,3,8019,624191671728,16,1,1
2455,0,3,8020,624191671744,16,1,1
2456,0,3,8021,624191671760,16,1,1
2457,0,2,8026,624191671452,4,1,1
2458,0,2,8027,624191671456,16,1,1
2459,0,2,8028,624191671472,16,1,1
2460,0,2,8029,624191671488,16,1,1
2461,0,3,8032,624191671732,12,1,1
2462,0,3,8033,624191671744,16,1,1
2463,0,3,8034,624191671760,16,1,1
2464,0,2,8035,624191671460,12,1,1
2465,0,3,8035,624191671776,16,1,1
2466,0,2,8036,624191671472,16,1,1
2467,0,2,8037,624191671488,16,1,1
2468,0,2,8038,624191671504,16,1,1
2469,0,3,8046,624191671792,16,1,1
2470,0,3,8047,624191671808,16,1,1
2471,0,3,8048,624191671824,16,1,1
2472,0,3,8049,624191671840,16,1,1
2473,0,3,8050,624191671856,16,1,1
2474,0,2,8052,624191671520,16,1,1
2475,0,2,8053,624191671536,16,1,1
2476,0,2,8054,624191671552,16,1,1
2477,0,2,8061,624191672060,4,1,1
2478,0,3,8061,624191671772,4,1,1
2479,0,2,8062,624191672064,16,1,1
2480,0,3,8062,624191671776,16,1,1
2481,0,2,8063,624191672080,16,1,1
2482,0,3,8063,624191671792,16,1,1
2483,0,2,8064,624191672096,16,1,1
2484,0,3,8064,624191671808,16,1,1
2485,0,2,8065,624191672080,16,1,1
2486,0,3,8065,624191671824,16,1,1
2487,0,2,8066,624191672096,16,1,1
2488,0,3,8066,624191671840,16,1,1
2489,0,2,8067,624191672112,16,1,1
2490,0,3,8067,624191671856,16,1,1
2491,0,3,8068,624191671872,16,1,1
2492,0,3,8069,624191671888,16,1,1
2493,0,2,8070,624191672076,4,1,1
2494,0,3,8070,624191671904,16,1,1
2495,0,2,8071,624191672080,16,1,1
2496,0,3,8071,624191671920,16,1,1
2497,0,2,8072,624191672096,16,1,1
2498,0,3,8072,624191671936,16,1,1
2499,0,2,8073,624191672092,4,1,1
2500,0,3,8073,624191671952,16,1,1
2501,0,2,8074,624191672096,16,1,1
2502,0,3,8074,624191671968,16,1,1
2503,0,2,8075,624191672112,16,1,1
2504,0,3,8075,624191671984,16,1,1
2505,0,2,8076,624191672128,16,1,1
2506,0,2,8077,624191672144,16,1,1
2507,0,2,8078,624191672160,16,1,1
2508,0,2,8079,624191672176,16,1,1
2509,0,2,8080,624191672192,16,1,1
2510,0,3,8083,624191672000,16,1,1
2511,0,3,8084,624191672016,16,1,1
2512,0,3,8085,624191672032,16,1,1
2513,0,3,8086,624191672048,16,1,1
2514,0,3,8097,624191671452,4,1,1
2515,0,3,8098,624191671456,16,1,1
2516,0,3,8099,624191671472,16,1,1
2517,0,3,8100,624191671488,16,1,1
2518,0,3,8106,624191671460,12,1,1
2519,0,3,8107,624191671472,16,1,1
2520,0,3,8108,624191671488,16,1,1
2521,0,3,8109,624191671504,16,1,1
2522,0,3,8123,624191671520,16,1,1
2523,0,3,8124,624191671536,16,1,1
2524,0,3,8125,624191671552,16,1,1
2525,0,3,8132,624191672060,4,1,1
2526,0,3,8133,624191672064,16,1,1
2527,0,3,8134,624191672080,16,1,1
2528,0,3,8135,624191672096,16,1,1
2529,0,3,8136,624191672080,16,1,1
2530,0,3,8137,624191672096,16,1,1
2531,0,3,8138,624191672112,16,1,1
2532,0,3,8141,624191672076,4,1,1
2533,0,3,8142,624191672080,16,1,1
2534,0,3,8143,624191672096,16,1,1
2535,0,3,8144,624191672092,4,1,1
2536,0,3,8145,624191672096,16,1,1
2537,0,3,8146,624191672112,16,1,1
2538,0,3,8147,624191672128,16,1,1
2539,0,3,8148,624191672144,16,1,1
2540,0,3,8149,624191672160,16,1,1
2541,0,3,8150,624191672176,16,1,1
2542,0,3,8151,624191672192,16,1,1
2543,0,1,8412,624191670288,16,1,1
2544,0,1,8413,624191670304,16,1,1
2545,0,1,8414,624191670320,16,1,1
2546,0,1,8415,624191670336,16,1,1
2547,0,1,8416,624191670352,16,1,1
