CoreId,CoreTypeId,VfId,MetricId,MetricName,MetricDelta
0,2,16,101,c_instr_exq1_fu_slide,0
0,2,17,101,c_instr_exq1_fu_slide,0
0,2,18,101,c_instr_exq1_fu_slide,0
0,2,3,102,c_instr_exq_single,0
0,2,4,102,c_instr_exq_single,0
0,2,5,102,c_instr_exq_single,0
0,2,6,102,c_instr_exq_single,0
0,2,7,102,c_instr_exq_single,0
0,2,8,102,c_instr_exq_single,0
0,2,9,102,c_instr_exq_single,0
0,2,10,102,c_instr_exq_single,0
0,2,11,102,c_instr_exq_single,0
0,2,12,102,c_instr_exq_single,0
0,2,13,102,c_instr_exq_single,0
0,2,14,102,c_instr_exq_single,0
0,2,15,102,c_instr_exq_single,0
0,2,16,102,c_instr_exq_single,0
0,2,17,102,c_instr_exq_single,0
0,2,18,102,c_instr_exq_single,0
0,2,3,103,c_time_least_throughput,5
0,2,4,103,c_time_least_throughput,1
0,2,5,103,c_time_least_throughput,5
0,2,6,103,c_time_least_throughput,1
0,2,7,103,c_time_least_throughput,5
0,2,8,103,c_time_least_throughput,1
0,2,9,103,c_time_least_throughput,5
0,2,10,103,c_time_least_throughput,1
0,2,11,103,c_time_least_throughput,5
0,2,12,103,c_time_least_throughput,1
0,2,13,103,c_time_least_throughput,5
0,2,14,103,c_time_least_throughput,1
0,2,15,103,c_time_least_throughput,5
0,2,16,103,c_time_least_throughput,1
0,2,17,103,c_time_least_throughput,5
0,2,18,103,c_time_least_throughput,1
0,2,3,104,c_fly_exu0_fu_addconv,14
0,2,4,104,c_fly_exu0_fu_addconv,7
0,2,5,104,c_fly_exu0_fu_addconv,14
0,2,6,104,c_fly_exu0_fu_addconv,7
0,2,7,104,c_fly_exu0_fu_addconv,14
0,2,8,104,c_fly_exu0_fu_addconv,7
0,2,9,104,c_fly_exu0_fu_addconv,14
0,2,10,104,c_fly_exu0_fu_addconv,7
0,2,11,104,c_fly_exu0_fu_addconv,14
0,2,12,104,c_fly_exu0_fu_addconv,7
0,2,13,104,c_fly_exu0_fu_addconv,14
0,2,14,104,c_fly_exu0_fu_addconv,7
0,2,15,104,c_fly_exu0_fu_addconv,14
0,2,16,104,c_fly_exu0_fu_addconv,7
0,2,17,104,c_fly_exu0_fu_addconv,14
0,2,18,104,c_fly_exu0_fu_addconv,7
0,2,3,105,c_fly_exu0_fu_mul,24
0,2,4,105,c_fly_exu0_fu_mul,0
0,2,5,105,c_fly_exu0_fu_mul,24
0,2,6,105,c_fly_exu0_fu_mul,0
0,2,7,105,c_fly_exu0_fu_mul,24
0,2,8,105,c_fly_exu0_fu_mul,0
0,2,9,105,c_fly_exu0_fu_mul,24
0,2,10,105,c_fly_exu0_fu_mul,0
0,2,11,105,c_fly_exu0_fu_mul,24
0,2,12,105,c_fly_exu0_fu_mul,0
0,2,13,105,c_fly_exu0_fu_mul,24
0,2,14,105,c_fly_exu0_fu_mul,0
0,2,15,105,c_fly_exu0_fu_mul,24
0,2,16,105,c_fly_exu0_fu_mul,0
0,2,17,105,c_fly_exu0_fu_mul,24
0,2,18,105,c_fly_exu0_fu_mul,0
0,2,3,106,c_fly_exu0_fu_mov,30
0,2,4,106,c_fly_exu0_fu_mov,6
0,2,5,106,c_fly_exu0_fu_mov,30
0,2,6,106,c_fly_exu0_fu_mov,6
0,2,7,106,c_fly_exu0_fu_mov,30
0,2,8,106,c_fly_exu0_fu_mov,6
0,2,9,106,c_fly_exu0_fu_mov,30
0,2,10,106,c_fly_exu0_fu_mov,6
0,2,11,106,c_fly_exu0_fu_mov,30
0,2,12,106,c_fly_exu0_fu_mov,6
0,2,13,106,c_fly_exu0_fu_mov,30
0,2,14,106,c_fly_exu0_fu_mov,6
0,2,15,106,c_fly_exu0_fu_mov,30
0,2,16,106,c_fly_exu0_fu_mov,6
0,2,17,106,c_fly_exu0_fu_mov,30
0,2,18,106,c_fly_exu0_fu_mov,6
0,2,3,107,c_fly_exu0_fu_lut,0
0,2,4,107,c_fly_exu0_fu_lut,0
0,2,5,107,c_fly_exu0_fu_lut,0
0,2,6,107,c_fly_exu0_fu_lut,0
0,2,7,107,c_fly_exu0_fu_lut,0
0,2,8,107,c_fly_exu0_fu_lut,0
0,2,9,107,c_fly_exu0_fu_lut,0
0,2,10,107,c_fly_exu0_fu_lut,0
0,2,11,107,c_fly_exu0_fu_lut,0
0,2,12,107,c_fly_exu0_fu_lut,0
0,2,13,107,c_fly_exu0_fu_lut,0
0,2,14,107,c_fly_exu0_fu_lut,0
0,2,15,107,c_fly_exu0_fu_lut,0
0,2,16,107,c_fly_exu0_fu_lut,0
0,2,17,107,c_fly_exu0_fu_lut,0
0,2,18,107,c_fly_exu0_fu_lut,0
0,2,3,108,c_fly_exu0_fu_sfu,0
0,2,4,108,c_fly_exu0_fu_sfu,0
0,2,5,108,c_fly_exu0_fu_sfu,0
0,2,6,108,c_fly_exu0_fu_sfu,0
0,2,7,108,c_fly_exu0_fu_sfu,0
0,2,8,108,c_fly_exu0_fu_sfu,0
0,2,9,108,c_fly_exu0_fu_sfu,0
0,2,10,108,c_fly_exu0_fu_sfu,0
0,2,11,108,c_fly_exu0_fu_sfu,0
0,2,12,108,c_fly_exu0_fu_sfu,0
0,2,13,108,c_fly_exu0_fu_sfu,0
0,2,14,108,c_fly_exu0_fu_sfu,0
0,2,15,108,c_fly_exu0_fu_sfu,0
0,2,16,108,c_fly_exu0_fu_sfu,0
0,2,17,108,c_fly_exu0_fu_sfu,0
0,2,18,108,c_fly_exu0_fu_sfu,0
0,2,3,109,c_fly_exu0_fu_lnexp,33
0,2,4,109,c_fly_exu0_fu_lnexp,0
0,2,5,109,c_fly_exu0_fu_lnexp,33
0,2,6,109,c_fly_exu0_fu_lnexp,0
0,2,7,109,c_fly_exu0_fu_lnexp,33
0,2,8,109,c_fly_exu0_fu_lnexp,0
0,2,9,109,c_fly_exu0_fu_lnexp,33
0,2,10,109,c_fly_exu0_fu_lnexp,0
0,2,11,109,c_fly_exu0_fu_lnexp,33
0,2,12,109,c_fly_exu0_fu_lnexp,0
0,2,13,109,c_fly_exu0_fu_lnexp,33
0,2,14,109,c_fly_exu0_fu_lnexp,0
0,2,15,109,c_fly_exu0_fu_lnexp,33
0,2,16,109,c_fly_exu0_fu_lnexp,0
0,2,17,109,c_fly_exu0_fu_lnexp,33
0,2,18,109,c_fly_exu0_fu_lnexp,0
0,2,3,110,c_fly_exu0_fu_slide,0
0,2,4,110,c_fly_exu0_fu_slide,0
0,2,5,110,c_fly_exu0_fu_slide,0
0,2,6,110,c_fly_exu0_fu_slide,0
0,2,7,110,c_fly_exu0_fu_slide,0
0,2,8,110,c_fly_exu0_fu_slide,0
0,2,9,110,c_fly_exu0_fu_slide,0
0,2,10,110,c_fly_exu0_fu_slide,0
0,2,11,110,c_fly_exu0_fu_slide,0
0,2,12,110,c_fly_exu0_fu_slide,0
0,2,13,110,c_fly_exu0_fu_slide,0
0,2,14,110,c_fly_exu0_fu_slide,0
0,2,15,110,c_fly_exu0_fu_slide,0
0,2,16,110,c_fly_exu0_fu_slide,0
0,2,17,110,c_fly_exu0_fu_slide,0
0,2,18,110,c_fly_exu0_fu_slide,0
0,2,3,111,c_fly_exu1_fu_addconv,14
0,2,4,111,c_fly_exu1_fu_addconv,7
0,2,5,111,c_fly_exu1_fu_addconv,14
0,2,6,111,c_fly_exu1_fu_addconv,7
0,2,7,111,c_fly_exu1_fu_addconv,14
0,2,8,111,c_fly_exu1_fu_addconv,7
0,2,9,111,c_fly_exu1_fu_addconv,14
0,2,10,111,c_fly_exu1_fu_addconv,7
0,2,11,111,c_fly_exu1_fu_addconv,14
0,2,12,111,c_fly_exu1_fu_addconv,7
0,2,13,111,c_fly_exu1_fu_addconv,14
0,2,14,111,c_fly_exu1_fu_addconv,7
0,2,15,111,c_fly_exu1_fu_addconv,14
0,2,16,111,c_fly_exu1_fu_addconv,7
0,2,17,111,c_fly_exu1_fu_addconv,14
0,2,18,111,c_fly_exu1_fu_addconv,7
0,2,3,112,c_fly_exu1_fu_mul,24
0,2,4,112,c_fly_exu1_fu_mul,0
0,2,5,112,c_fly_exu1_fu_mul,24
0,2,6,112,c_fly_exu1_fu_mul,0
0,2,7,112,c_fly_exu1_fu_mul,24
0,2,8,112,c_fly_exu1_fu_mul,0
0,2,9,112,c_fly_exu1_fu_mul,24
0,2,10,112,c_fly_exu1_fu_mul,0
0,2,11,112,c_fly_exu1_fu_mul,24
0,2,12,112,c_fly_exu1_fu_mul,0
0,2,13,112,c_fly_exu1_fu_mul,24
0,2,14,112,c_fly_exu1_fu_mul,0
0,2,15,112,c_fly_exu1_fu_mul,24
0,2,16,112,c_fly_exu1_fu_mul,0
0,2,17,112,c_fly_exu1_fu_mul,24
0,2,18,112,c_fly_exu1_fu_mul,0
0,2,3,113,c_fly_exu1_fu_mov,30
0,2,4,113,c_fly_exu1_fu_mov,6
0,2,5,113,c_fly_exu1_fu_mov,30
0,2,6,113,c_fly_exu1_fu_mov,6
0,2,7,113,c_fly_exu1_fu_mov,30
0,2,8,113,c_fly_exu1_fu_mov,6
0,2,9,113,c_fly_exu1_fu_mov,30
0,2,10,113,c_fly_exu1_fu_mov,6
0,2,11,113,c_fly_exu1_fu_mov,30
0,2,12,113,c_fly_exu1_fu_mov,6
0,2,13,113,c_fly_exu1_fu_mov,30
0,2,14,113,c_fly_exu1_fu_mov,6
0,2,15,113,c_fly_exu1_fu_mov,30
0,2,16,113,c_fly_exu1_fu_mov,6
0,2,17,113,c_fly_exu1_fu_mov,30
0,2,18,113,c_fly_exu1_fu_mov,6
0,2,3,114,c_fly_exu1_fu_lut,0
0,2,4,114,c_fly_exu1_fu_lut,0
0,2,5,114,c_fly_exu1_fu_lut,0
0,2,6,114,c_fly_exu1_fu_lut,0
0,2,7,114,c_fly_exu1_fu_lut,0
0,2,8,114,c_fly_exu1_fu_lut,0
0,2,9,114,c_fly_exu1_fu_lut,0
0,2,10,114,c_fly_exu1_fu_lut,0
0,2,11,114,c_fly_exu1_fu_lut,0
0,2,12,114,c_fly_exu1_fu_lut,0
0,2,13,114,c_fly_exu1_fu_lut,0
0,2,14,114,c_fly_exu1_fu_lut,0
0,2,15,114,c_fly_exu1_fu_lut,0
0,2,16,114,c_fly_exu1_fu_lut,0
0,2,17,114,c_fly_exu1_fu_lut,0
0,2,18,114,c_fly_exu1_fu_lut,0
0,2,3,115,c_fly_exu1_fu_sfu,0
0,2,4,115,c_fly_exu1_fu_sfu,0
0,2,5,115,c_fly_exu1_fu_sfu,0
0,2,6,115,c_fly_exu1_fu_sfu,0
0,2,7,115,c_fly_exu1_fu_sfu,0
0,2,8,115,c_fly_exu1_fu_sfu,0
0,2,9,115,c_fly_exu1_fu_sfu,0
0,2,10,115,c_fly_exu1_fu_sfu,0
0,2,11,115,c_fly_exu1_fu_sfu,0
0,2,12,115,c_fly_exu1_fu_sfu,0
0,2,13,115,c_fly_exu1_fu_sfu,0
0,2,14,115,c_fly_exu1_fu_sfu,0
0,2,15,115,c_fly_exu1_fu_sfu,0
0,2,16,115,c_fly_exu1_fu_sfu,0
0,2,17,115,c_fly_exu1_fu_sfu,0
0,2,18,115,c_fly_exu1_fu_sfu,0
0,2,3,116,c_fly_exu1_fu_lnexp,33
0,2,4,116,c_fly_exu1_fu_lnexp,0
0,2,5,116,c_fly_exu1_fu_lnexp,33
0,2,6,116,c_fly_exu1_fu_lnexp,0
0,2,7,116,c_fly_exu1_fu_lnexp,33
0,2,8,116,c_fly_exu1_fu_lnexp,0
0,2,9,116,c_fly_exu1_fu_lnexp,33
0,2,10,116,c_fly_exu1_fu_lnexp,0
0,2,11,116,c_fly_exu1_fu_lnexp,33
0,2,12,116,c_fly_exu1_fu_lnexp,0
0,2,13,116,c_fly_exu1_fu_lnexp,33
0,2,14,116,c_fly_exu1_fu_lnexp,0
0,2,15,116,c_fly_exu1_fu_lnexp,33
0,2,16,116,c_fly_exu1_fu_lnexp,0
0,2,17,116,c_fly_exu1_fu_lnexp,33
0,2,18,116,c_fly_exu1_fu_lnexp,0
0,2,3,117,c_fly_exu1_fu_slide,0
0,2,4,117,c_fly_exu1_fu_slide,0
0,2,5,117,c_fly_exu1_fu_slide,0
0,2,6,117,c_fly_exu1_fu_slide,0
0,2,7,117,c_fly_exu1_fu_slide,0
0,2,8,117,c_fly_exu1_fu_slide,0
0,2,9,117,c_fly_exu1_fu_slide,0
0,2,10,117,c_fly_exu1_fu_slide,0
0,2,11,117,c_fly_exu1_fu_slide,0
0,2,12,117,c_fly_exu1_fu_slide,0
0,2,13,117,c_fly_exu1_fu_slide,0
0,2,14,117,c_fly_exu1_fu_slide,0
0,2,15,117,c_fly_exu1_fu_slide,0
0,2,16,117,c_fly_exu1_fu_slide,0
0,2,17,117,c_fly_exu1_fu_slide,0
0,2,18,117,c_fly_exu1_fu_slide,0
0,2,3,118,c_busy_exu0_fu_addconv,14
0,2,4,118,c_busy_exu0_fu_addconv,7
0,2,5,118,c_busy_exu0_fu_addconv,14
0,2,6,118,c_busy_exu0_fu_addconv,7
0,2,7,118,c_busy_exu0_fu_addconv,14
0,2,8,118,c_busy_exu0_fu_addconv,7
0,2,9,118,c_busy_exu0_fu_addconv,14
0,2,10,118,c_busy_exu0_fu_addconv,7
0,2,11,118,c_busy_exu0_fu_addconv,14
0,2,12,118,c_busy_exu0_fu_addconv,7
0,2,13,118,c_busy_exu0_fu_addconv,14
0,2,14,118,c_busy_exu0_fu_addconv,7
0,2,15,118,c_busy_exu0_fu_addconv,14
0,2,16,118,c_busy_exu0_fu_addconv,7
0,2,17,118,c_busy_exu0_fu_addconv,14
0,2,18,118,c_busy_exu0_fu_addconv,7
0,2,3,119,c_busy_exu0_fu_mul,24
0,2,4,119,c_busy_exu0_fu_mul,0
0,2,5,119,c_busy_exu0_fu_mul,24
0,2,6,119,c_busy_exu0_fu_mul,0
0,2,7,119,c_busy_exu0_fu_mul,24
0,2,8,119,c_busy_exu0_fu_mul,0
0,2,9,119,c_busy_exu0_fu_mul,24
0,2,10,119,c_busy_exu0_fu_mul,0
0,2,11,119,c_busy_exu0_fu_mul,24
0,2,12,119,c_busy_exu0_fu_mul,0
0,2,13,119,c_busy_exu0_fu_mul,24
0,2,14,119,c_busy_exu0_fu_mul,0
0,2,15,119,c_busy_exu0_fu_mul,24
0,2,16,119,c_busy_exu0_fu_mul,0
0,2,17,119,c_busy_exu0_fu_mul,24
0,2,18,119,c_busy_exu0_fu_mul,0
0,2,3,120,c_busy_exu0_fu_mov,30
0,2,4,120,c_busy_exu0_fu_mov,6
0,2,5,120,c_busy_exu0_fu_mov,30
0,2,6,120,c_busy_exu0_fu_mov,6
0,2,7,120,c_busy_exu0_fu_mov,27
0,2,8,120,c_busy_exu0_fu_mov,6
0,2,9,120,c_busy_exu0_fu_mov,30
0,2,10,120,c_busy_exu0_fu_mov,6
0,2,11,120,c_busy_exu0_fu_mov,27
0,2,12,120,c_busy_exu0_fu_mov,6
0,2,13,120,c_busy_exu0_fu_mov,30
0,2,14,120,c_busy_exu0_fu_mov,6
0,2,15,120,c_busy_exu0_fu_mov,27
0,2,16,120,c_busy_exu0_fu_mov,6
0,2,17,120,c_busy_exu0_fu_mov,30
0,2,18,120,c_busy_exu0_fu_mov,6
0,2,3,121,c_busy_exu0_fu_lut,0
0,2,4,121,c_busy_exu0_fu_lut,0
0,2,5,121,c_busy_exu0_fu_lut,0
0,2,6,121,c_busy_exu0_fu_lut,0
0,2,7,121,c_busy_exu0_fu_lut,0
0,2,8,121,c_busy_exu0_fu_lut,0
0,2,9,121,c_busy_exu0_fu_lut,0
0,2,10,121,c_busy_exu0_fu_lut,0
0,2,11,121,c_busy_exu0_fu_lut,0
0,2,12,121,c_busy_exu0_fu_lut,0
0,2,13,121,c_busy_exu0_fu_lut,0
0,2,14,121,c_busy_exu0_fu_lut,0
0,2,15,121,c_busy_exu0_fu_lut,0
0,2,16,121,c_busy_exu0_fu_lut,0
0,2,17,121,c_busy_exu0_fu_lut,0
0,2,18,121,c_busy_exu0_fu_lut,0
0,2,3,122,c_busy_exu0_fu_sfu,0
0,2,4,122,c_busy_exu0_fu_sfu,0
0,2,5,122,c_busy_exu0_fu_sfu,0
0,2,6,122,c_busy_exu0_fu_sfu,0
0,2,7,122,c_busy_exu0_fu_sfu,0
0,2,8,122,c_busy_exu0_fu_sfu,0
0,2,9,122,c_busy_exu0_fu_sfu,0
0,2,10,122,c_busy_exu0_fu_sfu,0
0,2,11,122,c_busy_exu0_fu_sfu,0
0,2,12,122,c_busy_exu0_fu_sfu,0
0,2,13,122,c_busy_exu0_fu_sfu,0
0,2,14,122,c_busy_exu0_fu_sfu,0
0,2,15,122,c_busy_exu0_fu_sfu,0
0,2,16,122,c_busy_exu0_fu_sfu,0
0,2,17,122,c_busy_exu0_fu_sfu,0
0,2,18,122,c_busy_exu0_fu_sfu,0
0,2,3,123,c_busy_exu0_fu_lnexp,33
0,2,4,123,c_busy_exu0_fu_lnexp,0
0,2,5,123,c_busy_exu0_fu_lnexp,33
0,2,6,123,c_busy_exu0_fu_lnexp,0
0,2,7,123,c_busy_exu0_fu_lnexp,33
0,2,8,123,c_busy_exu0_fu_lnexp,0
0,2,9,123,c_busy_exu0_fu_lnexp,33
0,2,10,123,c_busy_exu0_fu_lnexp,0
0,2,11,123,c_busy_exu0_fu_lnexp,33
0,2,12,123,c_busy_exu0_fu_lnexp,0
0,2,13,123,c_busy_exu0_fu_lnexp,33
0,2,14,123,c_busy_exu0_fu_lnexp,0
0,2,15,123,c_busy_exu0_fu_lnexp,33
0,2,16,123,c_busy_exu0_fu_lnexp,0
0,2,17,123,c_busy_exu0_fu_lnexp,33
0,2,18,123,c_busy_exu0_fu_lnexp,0
0,2,3,124,c_busy_exu0_fu_slide,0
0,2,4,124,c_busy_exu0_fu_slide,0
0,2,5,124,c_busy_exu0_fu_slide,0
0,2,6,124,c_busy_exu0_fu_slide,0
0,2,7,124,c_busy_exu0_fu_slide,0
0,2,8,124,c_busy_exu0_fu_slide,0
0,2,9,124,c_busy_exu0_fu_slide,0
0,2,10,124,c_busy_exu0_fu_slide,0
0,2,11,124,c_busy_exu0_fu_slide,0
0,2,12,124,c_busy_exu0_fu_slide,0
0,2,13,124,c_busy_exu0_fu_slide,0
0,2,14,124,c_busy_exu0_fu_slide,0
0,2,15,124,c_busy_exu0_fu_slide,0
0,2,16,124,c_busy_exu0_fu_slide,0
0,2,17,124,c_busy_exu0_fu_slide,0
0,2,18,124,c_busy_exu0_fu_slide,0
0,2,3,125,c_busy_exu1_fu_addconv,14
0,2,4,125,c_busy_exu1_fu_addconv,7
0,2,5,125,c_busy_exu1_fu_addconv,14
0,2,6,125,c_busy_exu1_fu_addconv,7
0,2,7,125,c_busy_exu1_fu_addconv,14
0,2,8,125,c_busy_exu1_fu_addconv,7
0,2,9,125,c_busy_exu1_fu_addconv,14
0,2,10,125,c_busy_exu1_fu_addconv,7
0,2,11,125,c_busy_exu1_fu_addconv,14
0,2,12,125,c_busy_exu1_fu_addconv,7
0,2,13,125,c_busy_exu1_fu_addconv,14
0,2,14,125,c_busy_exu1_fu_addconv,7
0,2,15,125,c_busy_exu1_fu_addconv,14
0,2,16,125,c_busy_exu1_fu_addconv,7
0,2,17,125,c_busy_exu1_fu_addconv,14
0,2,18,125,c_busy_exu1_fu_addconv,7
0,2,3,126,c_busy_exu1_fu_mul,24
0,2,4,126,c_busy_exu1_fu_mul,0
0,2,5,126,c_busy_exu1_fu_mul,24
0,2,6,126,c_busy_exu1_fu_mul,0
0,2,7,126,c_busy_exu1_fu_mul,24
0,2,8,126,c_busy_exu1_fu_mul,0
0,2,9,126,c_busy_exu1_fu_mul,24
0,2,10,126,c_busy_exu1_fu_mul,0
0,2,11,126,c_busy_exu1_fu_mul,24
0,2,12,126,c_busy_exu1_fu_mul,0
0,2,13,126,c_busy_exu1_fu_mul,24
0,2,14,126,c_busy_exu1_fu_mul,0
0,2,15,126,c_busy_exu1_fu_mul,24
0,2,16,126,c_busy_exu1_fu_mul,0
0,2,17,126,c_busy_exu1_fu_mul,24
0,2,18,126,c_busy_exu1_fu_mul,0
0,2,3,127,c_busy_exu1_fu_mov,30
0,2,4,127,c_busy_exu1_fu_mov,6
0,2,5,127,c_busy_exu1_fu_mov,30
0,2,6,127,c_busy_exu1_fu_mov,6
0,2,7,127,c_busy_exu1_fu_mov,27
0,2,8,127,c_busy_exu1_fu_mov,6
0,2,9,127,c_busy_exu1_fu_mov,30
0,2,10,127,c_busy_exu1_fu_mov,6
0,2,11,127,c_busy_exu1_fu_mov,27
0,2,12,127,c_busy_exu1_fu_mov,6
0,2,13,127,c_busy_exu1_fu_mov,30
0,2,14,127,c_busy_exu1_fu_mov,6
0,2,15,127,c_busy_exu1_fu_mov,27
0,2,16,127,c_busy_exu1_fu_mov,6
0,2,17,127,c_busy_exu1_fu_mov,30
0,2,18,127,c_busy_exu1_fu_mov,6
0,2,3,128,c_busy_exu1_fu_lut,0
0,2,4,128,c_busy_exu1_fu_lut,0
0,2,5,128,c_busy_exu1_fu_lut,0
0,2,6,128,c_busy_exu1_fu_lut,0
0,2,7,128,c_busy_exu1_fu_lut,0
0,2,8,128,c_busy_exu1_fu_lut,0
0,2,9,128,c_busy_exu1_fu_lut,0
0,2,10,128,c_busy_exu1_fu_lut,0
0,2,11,128,c_busy_exu1_fu_lut,0
0,2,12,128,c_busy_exu1_fu_lut,0
0,2,13,128,c_busy_exu1_fu_lut,0
0,2,14,128,c_busy_exu1_fu_lut,0
0,2,15,128,c_busy_exu1_fu_lut,0
0,2,16,128,c_busy_exu1_fu_lut,0
0,2,17,128,c_busy_exu1_fu_lut,0
0,2,18,128,c_busy_exu1_fu_lut,0
0,2,3,129,c_busy_exu1_fu_sfu,0
0,2,4,129,c_busy_exu1_fu_sfu,0
0,2,5,129,c_busy_exu1_fu_sfu,0
0,2,6,129,c_busy_exu1_fu_sfu,0
0,2,7,129,c_busy_exu1_fu_sfu,0
0,2,8,129,c_busy_exu1_fu_sfu,0
0,2,9,129,c_busy_exu1_fu_sfu,0
0,2,10,129,c_busy_exu1_fu_sfu,0
0,2,11,129,c_busy_exu1_fu_sfu,0
0,2,12,129,c_busy_exu1_fu_sfu,0
0,2,13,129,c_busy_exu1_fu_sfu,0
0,2,14,129,c_busy_exu1_fu_sfu,0
0,2,15,129,c_busy_exu1_fu_sfu,0
0,2,16,129,c_busy_exu1_fu_sfu,0
0,2,17,129,c_busy_exu1_fu_sfu,0
0,2,18,129,c_busy_exu1_fu_sfu,0
0,2,3,130,c_busy_exu1_fu_lnexp,33
0,2,4,130,c_busy_exu1_fu_lnexp,0
0,2,5,130,c_busy_exu1_fu_lnexp,33
0,2,6,130,c_busy_exu1_fu_lnexp,0
0,2,7,130,c_busy_exu1_fu_lnexp,33
0,2,8,130,c_busy_exu1_fu_lnexp,0
0,2,9,130,c_busy_exu1_fu_lnexp,33
0,2,10,130,c_busy_exu1_fu_lnexp,0
0,2,11,130,c_busy_exu1_fu_lnexp,33
0,2,12,130,c_busy_exu1_fu_lnexp,0
0,2,13,130,c_busy_exu1_fu_lnexp,33
0,2,14,130,c_busy_exu1_fu_lnexp,0
0,2,15,130,c_busy_exu1_fu_lnexp,33
0,2,16,130,c_busy_exu1_fu_lnexp,0
0,2,17,130,c_busy_exu1_fu_lnexp,33
0,2,18,130,c_busy_exu1_fu_lnexp,0
0,2,3,131,c_busy_exu1_fu_slide,0
0,2,4,131,c_busy_exu1_fu_slide,0
0,2,5,131,c_busy_exu1_fu_slide,0
0,2,6,131,c_busy_exu1_fu_slide,0
0,2,7,131,c_busy_exu1_fu_slide,0
0,2,8,131,c_busy_exu1_fu_slide,0
0,2,9,131,c_busy_exu1_fu_slide,0
0,2,10,131,c_busy_exu1_fu_slide,0
0,2,11,131,c_busy_exu1_fu_slide,0
0,2,12,131,c_busy_exu1_fu_slide,0
0,2,13,131,c_busy_exu1_fu_slide,0
0,2,14,131,c_busy_exu1_fu_slide,0
0,2,15,131,c_busy_exu1_fu_slide,0
0,2,16,131,c_busy_exu1_fu_slide,0
0,2,17,131,c_busy_exu1_fu_slide,0
0,2,18,131,c_busy_exu1_fu_slide,0
0,2,3,132,c_exq0_empty,167
0,2,4,132,c_exq0_empty,392
0,2,5,132,c_exq0_empty,167
0,2,6,132,c_exq0_empty,35
0,2,7,132,c_exq0_empty,147
0,2,8,132,c_exq0_empty,35
0,2,9,132,c_exq0_empty,167
0,2,10,132,c_exq0_empty,35
0,2,11,132,c_exq0_empty,147
0,2,12,132,c_exq0_empty,35
0,2,13,132,c_exq0_empty,167
0,2,14,132,c_exq0_empty,35
0,2,15,132,c_exq0_empty,147
0,2,16,132,c_exq0_empty,35
0,2,17,132,c_exq0_empty,167
0,2,18,132,c_exq0_empty,35
0,2,3,133,c_exq1_empty,167
0,2,4,133,c_exq1_empty,392
0,2,5,133,c_exq1_empty,167
0,2,6,133,c_exq1_empty,35
0,2,7,133,c_exq1_empty,147
0,2,8,133,c_exq1_empty,35
0,2,9,133,c_exq1_empty,167
0,2,10,133,c_exq1_empty,35
0,2,11,133,c_exq1_empty,147
0,2,12,133,c_exq1_empty,35
0,2,13,133,c_exq1_empty,167
0,2,14,133,c_exq1_empty,35
0,2,15,133,c_exq1_empty,147
0,2,16,133,c_exq1_empty,35
0,2,17,133,c_exq1_empty,167
0,2,18,133,c_exq1_empty,35
0,2,3,134,c_cycle_exq0_dst_regport_cflt,0
0,2,4,134,c_cycle_exq0_dst_regport_cflt,0
0,2,5,134,c_cycle_exq0_dst_regport_cflt,0
0,2,6,134,c_cycle_exq0_dst_regport_cflt,0
0,2,7,134,c_cycle_exq0_dst_regport_cflt,0
0,2,8,134,c_cycle_exq0_dst_regport_cflt,0
0,2,9,134,c_cycle_exq0_dst_regport_cflt,0
0,2,10,134,c_cycle_exq0_dst_regport_cflt,0
0,2,11,134,c_cycle_exq0_dst_regport_cflt,0
0,2,12,134,c_cycle_exq0_dst_regport_cflt,0
0,2,13,134,c_cycle_exq0_dst_regport_cflt,0
0,2,14,134,c_cycle_exq0_dst_regport_cflt,0
0,2,15,134,c_cycle_exq0_dst_regport_cflt,0
0,2,16,134,c_cycle_exq0_dst_regport_cflt,0
0,2,17,134,c_cycle_exq0_dst_regport_cflt,0
0,2,18,134,c_cycle_exq0_dst_regport_cflt,0
0,2,3,135,c_cycle_exq1_dst_regport_cflt,0
0,2,4,135,c_cycle_exq1_dst_regport_cflt,0
0,2,5,135,c_cycle_exq1_dst_regport_cflt,0
0,2,6,135,c_cycle_exq1_dst_regport_cflt,0
0,2,7,135,c_cycle_exq1_dst_regport_cflt,0
0,2,8,135,c_cycle_exq1_dst_regport_cflt,0
0,2,9,135,c_cycle_exq1_dst_regport_cflt,0
0,2,10,135,c_cycle_exq1_dst_regport_cflt,0
0,2,11,135,c_cycle_exq1_dst_regport_cflt,0
0,2,12,135,c_cycle_exq1_dst_regport_cflt,0
0,2,13,135,c_cycle_exq1_dst_regport_cflt,0
0,2,14,135,c_cycle_exq1_dst_regport_cflt,0
0,2,15,135,c_cycle_exq1_dst_regport_cflt,0
0,2,16,135,c_cycle_exq1_dst_regport_cflt,0
0,2,17,135,c_cycle_exq1_dst_regport_cflt,0
0,2,18,135,c_cycle_exq1_dst_regport_cflt,0
0,2,3,136,c_cycle_exq0_valu_cflt,0
0,2,4,136,c_cycle_exq0_valu_cflt,0
0,2,5,136,c_cycle_exq0_valu_cflt,0
0,2,6,136,c_cycle_exq0_valu_cflt,0
0,2,7,136,c_cycle_exq0_valu_cflt,0
0,2,8,136,c_cycle_exq0_valu_cflt,0
0,2,9,136,c_cycle_exq0_valu_cflt,0
0,2,10,136,c_cycle_exq0_valu_cflt,0
