ExecInstrId,ScalarIPC,ExecIPC,LdStIPC
55800215113152,0.0,0.11764705882352941,0.0
55800215113155,0.0,0.15789473684210525,0.0
55800215113156,0.0,0.1,0.0
55800215113157,0.0,0.1111111111111111,0.0
55800215113168,0.0,0.42857142857142855,0.0
55800215113169,0.0,0.05128205128205128,0.0
55800215113177,0.0,0.18181818181818182,0.0
55800215113178,0.0,0.05405405405405406,0.0
55800215115173,0.0,0.25,0.0
55800215115174,0.0,0.14285714285714285,0.0
55800215115181,0.0,0.26666666666666666,0.0
55800215115182,0.0,0.11538461538461539,0.0
55800215116569,0.0,0.15789473684210525,0.0
55800215116570,0.0,0.125,0.0
55800215116574,0.0,0.375,0.0
55800215116575,0.0,0.35714285714285715,0.0
55800215116604,0.0,0.26666666666666666,0.0
55800215116605,0.0,0.35714285714285715,0.0
55800215116606,0.0,0.3333333333333333,0.0
55800215116614,0.0,0.2,0.0
55800215116615,0.0,0.3333333333333333,0.0
55800215116616,0.0,0.2631578947368421,0.0
55800215116642,0.0,0.25,0.0
55800215116643,0.0,0.08695652173913043,0.0
55800215116648,0.0,0.1,0.0
55800215116649,0.0,0.07692307692307693,0.0
55800215116691,0.0,0.3333333333333333,0.0
55800215116692,0.0,0.10810810810810811,0.0
55800215116693,0.0,0.11764705882352941,0.0
55800215116701,0.0,0.15789473684210525,0.0
55800215116702,0.0,0.1,0.0
55800215116703,0.0,0.1111111111111111,0.0
55800215116746,0.0,0.42857142857142855,0.0
55800215116747,0.0,0.05128205128205128,0.0
55800215116760,0.0,0.18181818181818182,0.0
55800215116761,0.0,0.05405405405405406,0.0
55800215116875,0.0,0.07407407407407407,0.0
55800215116876,0.0,0.19047619047619047,0.0
55800215116885,0.0,0.19047619047619047,0.0
55800215116886,0.0,0.11538461538461539,0.0
55800215117516,0.0,0.047619047619047616,0.0
55800215117517,0.0,0.35714285714285715,0.0
55800215117529,0.0,0.6,0.0
55800215117530,0.0,0.42857142857142855,0.0
55800215117570,0.0,0.38461538461538464,0.0
55800215117571,0.0,0.375,0.0
55800215117572,0.0,0.2727272727272727,0.0
55800215117576,0.0,0.7142857142857143,0.0
55800215117577,0.0,0.2727272727272727,0.0
55800215117578,0.0,0.2,0.0
55800215117619,0.0,0.625,0.0
55800215117620,0.0,0.08695652173913043,0.0
55800215117625,0.0,0.25,0.0
55800215117626,0.0,0.07692307692307693,0.0
55800215117653,0.0,0.1,0.0
55800215117654,0.0,0.10810810810810811,0.0
55800215117655,0.0,0.11764705882352941,0.0
55800215117667,0.0,0.16666666666666666,0.0
55800215117668,0.0,0.1,0.0
55800215117669,0.0,0.1111111111111111,0.0
55800215117691,0.0,0.23529411764705882,0.0
55800215117692,0.0,0.05128205128205128,0.0
55800215117697,0.0,0.29411764705882354,0.0
55800215117698,0.0,0.05405405405405406,0.0
55800215117786,0.0,0.07407407407407407,0.0
55800215117787,0.0,0.19047619047619047,0.0
55800215117796,0.0,0.19047619047619047,0.0
55800215117797,0.0,0.11538461538461539,0.0
55800215118409,0.0,0.15789473684210525,0.0
55800215118410,0.0,0.125,0.0
55800215118414,0.0,0.375,0.0
55800215118415,0.0,0.35714285714285715,0.0
55800215118428,0.0,0.26666666666666666,0.0
55800215118429,0.0,0.35714285714285715,0.0
55800215118430,0.0,0.3333333333333333,0.0
55800215118434,0.0,0.2,0.0
55800215118435,0.0,0.3333333333333333,0.0
55800215118436,0.0,0.2631578947368421,0.0
55800215118450,0.0,0.25,0.0
55800215118451,0.0,0.08695652173913043,0.0
55800215118456,0.0,0.1,0.0
55800215118457,0.0,0.07692307692307693,0.0
55800215118470,0.0,0.3333333333333333,0.0
55800215118471,0.0,0.10810810810810811,0.0
55800215118472,0.0,0.11764705882352941,0.0
55800215118476,0.0,0.15789473684210525,0.0
55800215118477,0.0,0.1,0.0
55800215118478,0.0,0.1111111111111111,0.0
55800215118492,0.0,0.42857142857142855,0.0
55800215118493,0.0,0.05128205128205128,0.0
55800215118498,0.0,0.18181818181818182,0.0
55800215118499,0.0,0.05405405405405406,0.0
55800215118530,0.0,0.07407407407407407,0.0
55800215118531,0.0,0.19047619047619047,0.0
55800215118536,0.0,0.19047619047619047,0.0
55800215118537,0.0,0.11538461538461539,0.0
55800215118768,0.0,0.05,0.0
55800215118769,0.0,0.35714285714285715,0.0
55800215118773,0.0,0.6,0.0
55800215118774,0.0,0.42857142857142855,0.0
55800215118787,0.0,0.38461538461538464,0.0
55800215118788,0.0,0.375,0.0
55800215118789,0.0,0.2727272727272727,0.0
55800215118793,0.0,0.7142857142857143,0.0
55800215118794,0.0,0.2727272727272727,0.0
55800215118795,0.0,0.2,0.0
55800215118809,0.0,0.625,0.0
55800215118810,0.0,0.08695652173913043,0.0
55800215118815,0.0,0.25,0.0
55800215118816,0.0,0.07692307692307693,0.0
55800215118829,0.0,0.1,0.0
55800215118830,0.0,0.10810810810810811,0.0
55800215118831,0.0,0.11764705882352941,0.0
55800215118835,0.0,0.16666666666666666,0.0
55800215118836,0.0,0.1,0.0
55800215118837,0.0,0.1111111111111111,0.0
55800215118851,0.0,0.23529411764705882,0.0
55800215118852,0.0,0.05128205128205128,0.0
55800215118857,0.0,0.29411764705882354,0.0
55800215118858,0.0,0.05405405405405406,0.0
55800215118889,0.0,0.07407407407407407,0.0
55800215118890,0.0,0.19047619047619047,0.0
55800215118895,0.0,0.19047619047619047,0.0
55800215118896,0.0,0.11538461538461539,0.0
55800215119140,0.0,0.15789473684210525,0.0
55800215119141,0.0,0.125,0.0
55800215119145,0.0,0.375,0.0
55800215119146,0.0,0.35714285714285715,0.0
55800215119159,0.0,0.26666666666666666,0.0
55800215119160,0.0,0.35714285714285715,0.0
55800215119161,0.0,0.3333333333333333,0.0
55800215119165,0.0,0.2,0.0
55800215119166,0.0,0.3333333333333333,0.0
55800215119167,0.0,0.2631578947368421,0.0
55800215119181,0.0,0.25,0.0
55800215119182,0.0,0.08695652173913043,0.0
55800215119187,0.0,0.1,0.0
55800215119188,0.0,0.07692307692307693,0.0
55800215119201,0.0,0.3333333333333333,0.0
55800215119202,0.0,0.10810810810810811,0.0
55800215119203,0.0,0.11764705882352941,0.0
55800215119207,0.0,0.15789473684210525,0.0
55800215119208,0.0,0.1,0.0
55800215119209,0.0,0.1111111111111111,0.0
55800215119223,0.0,0.42857142857142855,0.0
55800215119224,0.0,0.05128205128205128,0.0
55800215119229,0.0,0.18181818181818182,0.0
55800215119230,0.0,0.05405405405405406,0.0
55800215119261,0.0,0.07407407407407407,0.0
55800215119262,0.0,0.19047619047619047,0.0
55800215119267,0.0,0.19047619047619047,0.0
55800215119268,0.0,0.11538461538461539,0.0
55800215119492,0.0,0.0425531914893617,0.0
55800215119493,0.0,0.35714285714285715,0.0
55800215119497,0.0,0.6,0.0
55800215119498,0.0,0.42857142857142855,0.0
55800215119525,0.0,0.38461538461538464,0.0
55800215119526,0.0,0.375,0.0
55800215119527,0.0,0.2727272727272727,0.0
55800215119531,0.0,0.7142857142857143,0.0
55800215119532,0.0,0.2727272727272727,0.0
55800215119533,0.0,0.2,0.0
55800215119547,0.0,0.625,0.0
55800215119548,0.0,0.08695652173913043,0.0
55800215119553,0.0,0.25,0.0
55800215119554,0.0,0.07692307692307693,0.0
55800215119567,0.0,0.1,0.0
55800215119568,0.0,0.10810810810810811,0.0
55800215119569,0.0,0.11764705882352941,0.0
55800215119573,0.0,0.16666666666666666,0.0
55800215119574,0.0,0.1,0.0
55800215119575,0.0,0.1111111111111111,0.0
55800215119589,0.0,0.23529411764705882,0.0
55800215119590,0.0,0.05128205128205128,0.0
55800215119595,0.0,0.29411764705882354,0.0
55800215119596,0.0,0.05405405405405406,0.0
55800215119627,0.0,0.07407407407407407,0.0
55800215119628,0.0,0.19047619047619047,0.0
55800215119633,0.0,0.19047619047619047,0.0
55800215119634,0.0,0.11538461538461539,0.0
55800215119862,0.0,0.15789473684210525,0.0
55800215119863,0.0,0.125,0.0
55800215119867,0.0,0.375,0.0
55800215119868,0.0,0.35714285714285715,0.0
55800215119881,0.0,0.26666666666666666,0.0
55800215119882,0.0,0.35714285714285715,0.0
55800215119883,0.0,0.3333333333333333,0.0
55800215119887,0.0,0.2,0.0
55800215119888,0.0,0.3333333333333333,0.0
55800215119889,0.0,0.2631578947368421,0.0
55800215119903,0.0,0.25,0.0
55800215119904,0.0,0.08695652173913043,0.0
55800215119909,0.0,0.1,0.0
55800215119910,0.0,0.07692307692307693,0.0
55800215119923,0.0,0.3333333333333333,0.0
55800215119924,0.0,0.10810810810810811,0.0
55800215119925,0.0,0.11764705882352941,0.0
55800215119929,0.0,0.15789473684210525,0.0
55800215119930,0.0,0.1,0.0
55800215119931,0.0,0.1111111111111111,0.0
55800215119945,0.0,0.42857142857142855,0.0
55800215119946,0.0,0.05128205128205128,0.0
55800215119951,0.0,0.18181818181818182,0.0
55800215119952,0.0,0.05405405405405406,0.0
55800215119983,0.0,0.07407407407407407,0.0
55800215119984,0.0,0.19047619047619047,0.0
55800215119989,0.0,0.19047619047619047,0.0
55800215119990,0.0,0.11538461538461539,0.0
57724360461793,0.15789473684210525,0.0,0.0
57724360461803,0.15789473684210525,0.0,0.0
57724360461815,0.13333333333333333,0.0,0.0
57724360461833,0.14285714285714285,0.0,0.0
57724360461850,0.25,0.0,0.0
57724360461869,0.14285714285714285,0.0,0.0
57724360461886,0.1875,0.0,0.0
57724360461898,0.13333333333333333,0.0,0.0
57724360461912,0.2857142857142857,0.0,0.0
57724360461924,0.13333333333333333,0.0,0.0
57724360463635,0.25,0.0,0.0
57724360463683,0.05,0.0,0.0
57724360464817,0.15789473684210525,0.0,0.0
57724360464827,0.15789473684210525,0.0,0.0
57724360464828,0.13333333333333333,0.0,0.0
57724360464867,0.14285714285714285,0.0,0.0
57724360464883,0.25,0.0,0.0
57724360464901,0.14285714285714285,0.0,0.0
57724360464919,0.1875,0.0,0.0
57724360464948,0.13333333333333333,0.0,0.0
57724360464970,0.2857142857142857,0.0,0.0
57724360465026,0.13333333333333333,0.0,0.0
57724360465106,0.037037037037037035,0.0,0.0
57724360465617,0.021739130434782608,0.0,0.0
57724360465714,0.15,0.0,0.0
57724360465756,0.15,0.0,0.0
57724360465777,0.15,0.0,0.0
57724360465838,0.15384615384615385,0.0,0.0
57724360465846,0.07142857142857142,0.0,0.0
57724360465871,0.125,0.0,0.0
57724360465882,0.17647058823529413,0.0,0.0
57724360465917,0.14285714285714285,0.0,0.0
57724360465930,0.06976744186046512,0.0,0.0
57724360465946,0.13333333333333333,0.0,0.0
57724360466012,0.03571428571428571,0.0,0.0
57724360466606,0.021739130434782608,0.0,0.0
57724360466926,0.15789473684210525,0.0,0.0
57724360466936,0.15789473684210525,0.0,0.0
57724360466937,0.13333333333333333,0.0,0.0
57724360466949,0.14285714285714285,0.0,0.0
57724360466950,0.25,0.0,0.0
57724360466962,0.14285714285714285,0.0,0.0
57724360466963,0.1875,0.0,0.0
57724360466975,0.13333333333333333,0.0,0.0
57724360466976,0.2857142857142857,0.0,0.0
57724360466988,0.13333333333333333,0.0,0.0
57724360466990,0.037037037037037035,0.0,0.0
57724360467203,0.021739130434782608,0.0,0.0
57724360467226,0.15,0.0,0.0
57724360467240,0.15,0.0,0.0
57724360467245,0.15,0.0,0.0
57724360467275,0.15384615384615385,0.0,0.0
57724360467280,0.07142857142857142,0.0,0.0
57724360467296,0.125,0.0,0.0
57724360467301,0.17647058823529413,0.0,0.0
57724360467317,0.14285714285714285,0.0,0.0
57724360467322,0.06976744186046512,0.0,0.0
57724360467338,0.13333333333333333,0.0,0.0
57724360467349,0.03571428571428571,0.0,0.0
57724360467574,0.021739130434782608,0.0,0.0
57724360467649,0.15789473684210525,0.0,0.0
57724360467659,0.15789473684210525,0.0,0.0
57724360467660,0.13333333333333333,0.0,0.0
57724360467672,0.14285714285714285,0.0,0.0
57724360467673,0.25,0.0,0.0
57724360467685,0.14285714285714285,0.0,0.0
57724360467686,0.1875,0.0,0.0
57724360467698,0.13333333333333333,0.0,0.0
57724360467699,0.2857142857142857,0.0,0.0
57724360467711,0.13333333333333333,0.0,0.0
57724360467713,0.037037037037037035,0.0,0.0
57724360467918,0.021739130434782608,0.0,0.0
57724360467941,0.15,0.0,0.0
57724360467955,0.15,0.0,0.0
57724360467960,0.15,0.0,0.0
57724360467990,0.15384615384615385,0.0,0.0
57724360467995,0.07142857142857142,0.0,0.0
57724360468011,0.125,0.0,0.0
57724360468016,0.17647058823529413,0.0,0.0
57724360468032,0.14285714285714285,0.0,0.0
57724360468037,0.06976744186046512,0.0,0.0
57724360468053,0.13333333333333333,0.0,0.0
57724360468072,0.03571428571428571,0.0,0.0
57724360468296,0.021739130434782608,0.0,0.0
57724360468379,0.15789473684210525,0.0,0.0
57724360468389,0.15789473684210525,0.0,0.0
57724360468390,0.13333333333333333,0.0,0.0
57724360468402,0.14285714285714285,0.0,0.0
57724360468403,0.25,0.0,0.0
57724360468415,0.14285714285714285,0.0,0.0
57724360468416,0.1875,0.0,0.0
57724360468428,0.13333333333333333,0.0,0.0
57724360468429,0.2857142857142857,0.0,0.0
57724360468441,0.13333333333333333,0.0,0.0
57724360468443,0.037037037037037035,0.0,0.0
57724360468656,0.021739130434782608,0.0,0.0
57999238368639,0.15789473684210525,0.0,0.0
57999238368657,0.15789473684210525,0.0,0.0
57999238368662,0.13333333333333333,0.0,0.0
57999238368674,0.14285714285714285,0.0,0.0
57999238368675,0.25,0.0,0.0
57999238368698,0.14285714285714285,0.0,0.0
57999238368699,0.1875,0.0,0.0
57999238368711,0.13333333333333333,0.0,0.0
57999238368712,0.2857142857142857,0.0,0.0
57999238368735,0.13333333333333333,0.0,0.0
57999238370711,0.25,0.0,0.0
57999238370761,0.05,0.0,0.0
57999238372116,0.15789473684210525,0.0,0.0
57999238372130,0.15789473684210525,0.0,0.0
57999238372143,0.13333333333333333,0.0,0.0
57999238372171,0.14285714285714285,0.0,0.0
57999238372188,0.25,0.0,0.0
57999238372204,0.14285714285714285,0.0,0.0
57999238372222,0.1875,0.0,0.0
57999238372262,0.13333333333333333,0.0,0.0
57999238372283,0.2857142857142857,0.0,0.0
57999238372324,0.13333333333333333,0.0,0.0
57999238372413,0.037037037037037035,0.0,0.0
57999238372933,0.021739130434782608,0.0,0.0
57999238373055,0.12,0.0,0.0
57999238373093,0.12,0.0,0.0
57999238373113,0.12,0.0,0.0
57999238373137,0.19047619047619047,0.0,0.0
57999238373158,0.07142857142857142,0.0,0.0
57999238373181,0.125,0.0,0.0
57999238373189,0.17647058823529413,0.0,0.0
57999238373228,0.14285714285714285,0.0,0.0
57999238373237,0.06976744186046512,0.0,0.0
57999238373253,0.13333333333333333,0.0,0.0
57999238373324,0.03571428571428571,0.0,0.0
57999238373799,0.021739130434782608,0.0,0.0
57999238373956,0.15789473684210525,0.0,0.0
57999238373970,0.15789473684210525,0.0,0.0
57999238373975,0.13333333333333333,0.0,0.0
57999238373991,0.14285714285714285,0.0,0.0
57999238373996,0.25,0.0,0.0
57999238374012,0.14285714285714285,0.0,0.0
57999238374017,0.1875,0.0,0.0
57999238374033,0.13333333333333333,0.0,0.0
57999238374038,0.2857142857142857,0.0,0.0
57999238374054,0.13333333333333333,0.0,0.0
57999238374076,0.037037037037037035,0.0,0.0
57999238374291,0.021739130434782608,0.0,0.0
57999238374315,0.1111111111111111,0.0,0.0
57999238374329,0.1111111111111111,0.0,0.0
57999238374334,0.1111111111111111,0.0,0.0
57999238374350,0.21052631578947367,0.0,0.0
57999238374355,0.07142857142857142,0.0,0.0
57999238374371,0.125,0.0,0.0
57999238374376,0.17647058823529413,0.0,0.0
57999238374392,0.14285714285714285,0.0,0.0
57999238374397,0.06976744186046512,0.0,0.0
57999238374413,0.13333333333333333,0.0,0.0
57999238374435,0.03571428571428571,0.0,0.0
57999238374591,0.021739130434782608,0.0,0.0
57999238374687,0.15789473684210525,0.0,0.0
57999238374701,0.15789473684210525,0.0,0.0
57999238374706,0.13333333333333333,0.0,0.0
57999238374722,0.14285714285714285,0.0,0.0
57999238374727,0.25,0.0,0.0
57999238374743,0.14285714285714285,0.0,0.0
57999238374748,0.1875,0.0,0.0
57999238374764,0.13333333333333333,0.0,0.0
57999238374769,0.2857142857142857,0.0,0.0
57999238374785,0.13333333333333333,0.0,0.0
57999238374807,0.037037037037037035,0.0,0.0
57999238375014,0.021739130434782608,0.0,0.0
57999238375039,0.15,0.0,0.0
57999238375053,0.15,0.0,0.0
57999238375058,0.15,0.0,0.0
57999238375088,0.15384615384615385,0.0,0.0
57999238375093,0.07142857142857142,0.0,0.0
57999238375109,0.125,0.0,0.0
57999238375114,0.17647058823529413,0.0,0.0
57999238375130,0.14285714285714285,0.0,0.0
57999238375135,0.06976744186046512,0.0,0.0
57999238375151,0.13333333333333333,0.0,0.0
57999238375173,0.03571428571428571,0.0,0.0
57999238375321,0.021739130434782608,0.0,0.0
57999238375409,0.15789473684210525,0.0,0.0
57999238375423,0.15789473684210525,0.0,0.0
57999238375428,0.13333333333333333,0.0,0.0
57999238375444,0.14285714285714285,0.0,0.0
57999238375449,0.25,0.0,0.0
57999238375465,0.14285714285714285,0.0,0.0
57999238375470,0.1875,0.0,0.0
57999238375486,0.13333333333333333,0.0,0.0
57999238375491,0.2857142857142857,0.0,0.0
57999238375507,0.13333333333333333,0.0,0.0
